Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-24 00:00:00-04:00,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116531600,0.0,0.0
2023-03-27 00:00:00-04:00,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600,0.0,0.0
2023-03-28 00:00:00-04:00,192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600,0.0,0.0
2023-03-29 00:00:00-04:00,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000,0.0,0.0
2023-03-30 00:00:00-04:00,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200,0.0,0.0
2023-03-31 00:00:00-04:00,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,169638500,0.0,0.0
2023-04-03 00:00:00-04:00,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900,0.0,0.0
2023-04-04 00:00:00-04:00,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800,0.0,0.0
2023-04-05 00:00:00-04:00,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500,0.0,0.0
2023-04-06 00:00:00-04:00,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900,0.0,0.0
2023-04-10 00:00:00-04:00,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600,0.0,0.0
2023-04-11 00:00:00-04:00,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900,0.0,0.0
2023-04-12 00:00:00-04:00,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300,0.0,0.0
2023-04-13 00:00:00-04:00,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000,0.0,0.0
2023-04-14 00:00:00-04:00,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96306500,0.0,0.0
2023-04-17 00:00:00-04:00,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200,0.0,0.0
2023-04-18 00:00:00-04:00,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,91820400,0.0,0.0
